"","year","site","transect","plantID","h_apical","h_apical.next","stem_width","aliveJune","surv","fec.flower","N_pods","seedling","munched","per.leaves.dam","herb_avg"
"937",2016,"GET",34,"3455",21.3,NA,1.1,1,0,0,0,1,NA,NA,NA
"938",2016,"GET",34,"3456",13.8,NA,1.1,1,0,0,0,1,NA,NA,NA
"939",2016,"GET",34,"3457",10.4,NA,1,1,0,0,0,1,NA,NA,NA
"940",2017,"GET",32,"3201",38.5,NA,5.2,1,0,0,0,0,1,NA,0.0833333333333333
"941",2017,"GET",32,"3200",44.5,NA,4.9,1,0,0,0,0,1,NA,0.571428571428571
"942",2017,"GET",32,"3202",54.6,78.4,9.7,1,1,0,0,0,0,NA,0
"943",2017,"GET",32,"3203",42.4,NA,5.6,1,0,0,0,0,1,NA,0.230769230769231
"944",2017,"GET",32,"3204",47.8,74.1,9.1,1,1,0,0,0,1,NA,0.0833333333333333
"945",2017,"GET",32,"3205",24.2,NA,3.3,1,0,0,0,0,0,NA,0
"946",2017,"GET",32,"3206",15.1,NA,7.9,1,0,0,0,0,1,NA,2.33333333333333
"947",2017,"GET",32,"3332",42.1,NA,5.1,1,0,0,0,0,1,NA,0.0909090909090909
"948",2017,"GET",32,"3208",22.8,NA,1.1,1,0,0,0,1,0,NA,0
"949",2017,"GET",32,"3213",15.2,NA,3.3,1,0,0,0,0,1,NA,0.5
"950",2017,"GET",32,"3210",41.3,64,6.9,1,1,0,0,0,1,NA,0.2
"951",2017,"GET",32,"3215",13,NA,4.2,1,1,0,0,0,NA,NA,NA
"952",2017,"GET",32,"3212",40.4,NA,4.4,1,0,0,0,0,1,NA,0.4
"953",2017,"GET",32,"3207",54.2,83.3,8.8,1,1,0,0,0,0,NA,0
"954",2017,"GET",32,"3216",36.7,NA,4.2,1,0,0,0,0,0,NA,0
"955",2017,"GET",32,"3209",57.9,91.9,8.8,1,1,1,0,0,0,NA,0
"956",2017,"GET",32,"3214",56.4,NA,8.4,1,0,0,0,0,0,NA,0
"957",2017,"GET",32,"3211",46,NA,5.9,1,0,0,0,0,0,NA,0
"958",2017,"GET",32,"3222",62.3,91.6,10.5,1,1,1,0,0,1,NA,0.133333333333333
"959",2017,"GET",32,"3217",45.8,57.5,7.6,1,1,0,0,0,1,NA,0.0833333333333333
"960",2017,"GET",32,"3218",34.1,NA,2.1,1,0,0,0,1,1,NA,1
"961",2017,"GET",32,"3220",16.1,NA,2.1,1,0,0,0,1,1,NA,0.25
"962",2017,"GET",32,"3219",51,81.5,11.4,1,1,1,0,0,0,NA,0
"963",2017,"GET",32,"3229",52.6,61.5,8,1,1,0,0,0,0,NA,0
"964",2017,"GET",32,"3221",65.2,NA,12.8,1,0,1,0,0,1,NA,0.0769230769230769
"965",2017,"GET",32,"3230",13,NA,2.6,1,1,0,0,1,0,NA,0
"966",2017,"GET",32,"3223",13.1,NA,4.1,1,0,0,0,0,0,NA,0
"967",2017,"GET",32,"3231",47.5,NA,6.9,1,0,0,0,0,0,NA,0
"968",2017,"GET",32,"3233",55.6,96.4,12.4,1,1,0,0,0,0,NA,0
"969",2017,"GET",32,"3224",39.5,NA,6.2,1,0,0,0,0,1,NA,0.0833333333333333
"970",2017,"GET",32,"3234",7.5,NA,4.6,1,0,0,0,0,1,NA,0.5
"971",2017,"GET",32,"3225",59.1,NA,11.1,1,0,0,0,0,0,NA,0
"972",2017,"GET",32,"3232",71.2,125.2,5.1,1,1,1,0,0,1,NA,0.111111111111111
"973",2017,"GET",32,"3236",50.9,99.7,7.2,1,1,0,0,0,1,NA,0.0833333333333333
"974",2017,"GET",32,"3235",57.5,77.5,10.8,1,1,1,0,0,1,NA,0.0625
"975",2017,"GET",32,"3227",59.1,91.4,11.9,1,1,0,0,0,0,NA,0
"976",2017,"GET",32,"3226",58.6,66.3,13.9,1,1,1,0,0,0,NA,0
"977",2017,"GET",32,"3228",53.5,88.6,9.2,1,1,0,0,0,1,NA,0.25
"978",2017,"GET",32,"3237",49.1,82.5,9.9,1,1,0,0,0,0,NA,0
"979",2017,"GET",32,"3238",17.2,NA,1,1,0,0,0,1,NA,NA,NA
"980",2017,"GET",32,"3246",13.8,11.4,3.9,1,1,0,0,0,NA,NA,NA
"981",2017,"GET",32,"3242",14.1,NA,3.4,1,1,0,0,0,NA,NA,NA
"982",2017,"GET",32,"3248",17,NA,3.9,1,0,0,0,0,NA,NA,NA
"983",2017,"GET",32,"3241",27,NA,4.9,1,1,0,0,0,1,NA,3
"984",2017,"GET",32,"3247",17,NA,5,1,0,0,0,0,NA,NA,NA
"985",2017,"GET",32,"3240",64.6,109,11.6,1,1,0,0,0,0,NA,0
"986",2017,"GET",32,"3250",51.4,94.1,8.9,1,1,0,0,0,1,NA,0.0909090909090909
"987",2017,"GET",32,"3243",24.6,NA,5.3,1,1,0,0,0,1,NA,1.5
"988",2017,"GET",32,"3249",54.3,96.5,9.9,1,1,0,0,0,1,NA,0.0833333333333333
"989",2017,"GET",32,"3244",45.1,NA,7,1,0,0,0,0,0,NA,0
"990",2017,"GET",32,"3251",17.5,NA,4.4,1,0,0,0,0,NA,NA,NA
"991",2017,"GET",32,"3245",31.1,NA,2.8,1,0,0,0,1,0,NA,0
"992",2017,"GET",32,"3261",15.5,NA,7.5,1,1,0,0,0,NA,NA,NA
"993",2017,"GET",32,"3260",44.2,85.7,10.9,1,1,0,0,0,0,NA,0
"994",2017,"GET",32,"3255",46.7,99.8,9,1,1,0,0,0,0,NA,0
"995",2017,"GET",32,"3262",17,NA,0.8,1,0,0,0,1,NA,NA,NA
"996",2017,"GET",32,"3256",25.4,NA,3.1,1,0,0,0,0,1,NA,0.714285714285714
"997",2017,"GET",32,"3263",25,NA,1.8,1,0,0,0,1,0,NA,0
"998",2017,"GET",32,"3258",47.3,75.5,8.6,1,1,0,0,0,1,NA,0.5
"999",2017,"GET",32,"3264",30.8,42.1,4.2,1,1,0,0,0,0,NA,0
"1000",2017,"GET",32,"3259",37.3,NA,3.7,1,1,0,0,0,1,NA,0.25
"1001",2017,"GET",32,"3270",39.8,39.5,6.5,1,1,0,0,0,1,NA,0.357142857142857
"1002",2017,"GET",32,"3252",56.7,94.1,6.9,1,1,0,0,0,0,NA,0
"1003",2017,"GET",32,"3271",17,NA,3.9,1,0,0,0,0,NA,NA,NA
"1004",2017,"GET",32,"3253",57.3,81,5.8,1,1,0,0,0,1,NA,0.125
"1005",2017,"GET",32,"3273",7.5,NA,3.5,1,0,0,0,0,NA,NA,NA
"1006",2017,"GET",32,"3254",54.3,55,7.4,1,1,0,0,0,1,NA,0.0714285714285714
"1007",2017,"GET",32,"3272",49,81.4,9,1,1,0,0,0,1,NA,0.0714285714285714
"1008",2017,"GET",32,"3267",10.8,NA,4,1,1,0,0,0,NA,NA,NA
"1009",2017,"GET",32,"3266",30.7,61,4.5,1,1,0,0,0,1,NA,0.666666666666667
"1010",2017,"GET",32,"3265",45.8,84.5,9.8,1,1,0,0,0,1,NA,0.416666666666667
"1011",2017,"GET",32,"3268",30.6,62.5,11,1,1,0,0,0,0,NA,0
"1012",2017,"GET",32,"3274",48.2,76.2,6.9,1,1,0,0,0,1,NA,0.0833333333333333
"1013",2017,"GET",32,"3239",17.1,NA,1.1,1,1,0,0,1,NA,NA,NA
"1014",2017,"GET",32,"3275",58.8,93.3,10.5,1,1,0,0,0,0,NA,0
"1015",2017,"GET",32,"3269",36.5,57.1,3.9,1,1,0,0,0,0,NA,0
"1016",2017,"GET",32,"3276",52.6,83.4,11.9,1,1,1,0,0,0,NA,0
"1017",2017,"GET",32,"3278",45.8,NA,9.3,1,0,0,0,0,0,NA,0
"1018",2017,"GET",32,"3279",40.7,41.9,6.5,1,1,0,0,0,1,NA,0.0714285714285714
"1019",2017,"GET",32,"3292",46.7,63.9,7.3,1,1,0,0,0,0,NA,0
"1020",2017,"GET",32,"3257",36.4,34.5,5,1,1,0,0,0,0,NA,0
"1021",2017,"GET",32,"3289",26.6,NA,9.1,1,0,0,0,0,NA,NA,NA
"1022",2017,"GET",32,"3280",42.6,79.5,10.7,1,1,0,0,0,1,NA,0.0714285714285714
"1023",2017,"GET",32,"3291",77.9,129.5,13.4,1,1,1,0,0,1,NA,0.166666666666667
"1024",2017,"GET",32,"3284",9.6,NA,3,1,1,0,0,0,NA,NA,NA
"1025",2017,"GET",32,"3283",7.1,NA,3.7,1,1,0,0,0,NA,NA,NA
"1026",2017,"GET",32,"3290",27.1,NA,3.5,1,0,0,0,0,0,NA,0
"1027",2017,"GET",32,"3281",49.2,86.6,8,1,1,0,0,0,1,NA,0.0714285714285714
"1028",2017,"GET",32,"3282",49.2,95.3,8.4,1,1,0,0,0,0,NA,0
"1029",2017,"GET",32,"3293",25.2,NA,2.2,1,1,0,0,1,0,NA,0
"1030",2017,"GET",32,"3277",42.9,82.2,6.9,1,1,0,0,0,0,NA,0
"1031",2017,"GET",32,"3294",50.2,93,9.3,1,1,1,0,0,1,NA,0.0625
"1032",2017,"GET",32,"3285",19.7,NA,5.4,1,0,0,0,0,NA,NA,NA
"1033",2017,"GET",32,"3295",23.1,NA,3.1,1,0,0,0,0,0,NA,0
"1034",2017,"GET",32,"3286",44.6,68,7.4,1,1,0,0,0,1,NA,0.3
"1035",2017,"GET",32,"3304",6.8,NA,4.4,1,0,0,0,0,NA,NA,NA
"1036",2017,"GET",32,"3287",50.2,75.4,9.9,1,1,0,0,0,0,NA,0
"1037",2017,"GET",32,"3305",17.8,63.4,9.1,1,1,0,0,0,NA,NA,NA
"1038",2017,"GET",32,"3288",19.2,NA,1.9,1,0,0,0,1,NA,NA,NA
"1039",2017,"GET",32,"3307",53.2,83,11.9,1,1,1,0,0,0,NA,0
"1040",2017,"GET",32,"3297",54.6,88.4,10.3,1,1,1,0,0,0,NA,0
"1041",2017,"GET",32,"3306",15.1,49.2,5.8,1,1,0,0,0,NA,NA,NA
"1042",2017,"GET",32,"3299",57.6,94,12.5,1,1,1,0,0,1,NA,0.0526315789473684
"1043",2017,"GET",32,"3309",18.3,NA,2.9,1,1,0,0,1,NA,NA,NA
"1044",2017,"GET",32,"3308",10.7,NA,4.1,1,1,0,0,0,NA,NA,NA
"1045",2017,"GET",32,"3310",16.2,35,4,1,1,0,0,0,NA,NA,NA
"1046",2017,"GET",32,"3300",21,NA,8,1,1,0,0,0,1,NA,3
"1047",2017,"GET",32,"3311",55.4,98.6,11.7,1,1,1,0,0,1,NA,0.142857142857143
"1048",2017,"GET",32,"3333",34.4,NA,2.8,1,0,0,0,1,1,NA,0.1
"1049",2017,"GET",32,"3322",47.9,93.5,11.7,1,1,1,0,0,1,NA,0.0625
"1050",2017,"GET",32,"3298",52.5,101.4,9.6,1,1,1,0,0,1,NA,0.0555555555555556
"1051",2017,"GET",32,"3323",49,72,9.7,1,1,0,0,0,1,NA,0.0714285714285714
"1052",2017,"GET",32,"3301",21.8,NA,3.5,1,0,0,0,0,0,NA,0
"1053",2017,"GET",32,"3334",37.9,NA,6.1,1,0,0,0,0,0,NA,0
"1054",2017,"GET",32,"3302",53.8,NA,7.3,1,0,0,0,0,1,NA,0.133333333333333
"1055",2017,"GET",32,"3324",21.6,NA,2.6,1,0,0,0,1,0,NA,0
"1056",2017,"GET",32,"3314",49.5,NA,10.9,1,0,1,0,0,1,NA,0.285714285714286
"1057",2017,"GET",32,"3325",53.4,66.5,6.6,1,1,0,0,0,1,NA,0.125
"1058",2017,"GET",32,"3303",29.7,NA,5.4,1,0,0,0,0,1,NA,0.142857142857143
"1059",2017,"GET",32,"3326",21.6,NA,6,1,0,0,0,0,NA,NA,NA
"1060",2017,"GET",32,"3296",60.3,NA,9.8,1,0,1,0,0,1,NA,0.235294117647059
"1061",2017,"GET",32,"3327",15.8,NA,5.1,1,0,0,0,0,NA,NA,NA
"1062",2017,"GET",32,"3318",9.3,NA,4.9,1,1,0,0,0,NA,NA,NA
"1063",2017,"GET",32,"3328",49.9,89.9,0.6,1,1,0,0,1,1,NA,0.0714285714285714
"1064",2017,"GET",32,"3335",47.4,82.4,7.8,1,1,0,0,0,1,NA,0.142857142857143
"1065",2017,"GET",32,"3331",11.3,110.3,6.5,1,1,0,0,0,NA,NA,NA
"1066",2017,"GET",32,"3313",53.3,NA,8.2,1,0,1,0,0,0,NA,0
"1067",2017,"GET",32,"3330",52.7,122.5,14.1,1,1,1,0,0,0,NA,0
"1068",2017,"GET",32,"3315",57.5,99.9,10.7,1,1,0,0,0,1,NA,0.142857142857143
"1069",2017,"GET",32,"3317",34.2,NA,3,1,0,1,0,0,1,NA,0.461538461538462
"1070",2017,"GET",32,"3321",19.5,33.3,4.1,1,1,0,0,0,1,NA,1
"1071",2017,"GET",32,"3312",44.8,75,9,1,1,0,0,0,1,NA,0.125
"1072",2017,"GET",32,"3319",39,81,8.1,1,1,0,0,0,1,NA,0.0833333333333333
"1073",2017,"GET",32,"3316",57.3,86.6,13.5,1,1,1,0,0,1,NA,0.0625
"1074",2017,"GET",32,"3320",17.8,64.4,6.5,1,1,0,0,0,NA,NA,NA
"1075",2017,"GET",32,"3329",14.4,NA,7.5,1,1,0,0,0,NA,NA,NA
"1076",2017,"GET",31,"3104",55.5,133.1,13.5,1,1,0,0,0,1,NA,0.166666666666667
"1077",2017,"GET",31,"3102",66.6,90.4,11.9,1,1,1,0,0,1,NA,0.461538461538462
"1078",2017,"GET",31,"3101",67.2,106.7,13.2,1,1,1,0,0,0,NA,0
"1079",2017,"GET",31,"3103",78.9,103.6,6.2,1,1,1,0,0,1,NA,0.884615384615385
"1080",2017,"GET",31,"3100",59.6,127.2,13.6,1,1,0,0,0,1,NA,0.0909090909090909
"1081",2017,"GET",31,"3105",41.5,93,14.1,1,1,0,0,0,1,NA,0.4
"1082",2017,"GET",31,"3107",57.6,NA,12.1,1,0,0,0,0,1,NA,0.166666666666667
"1083",2017,"GET",31,"3109",62.8,119,16.9,1,1,1,0,0,1,NA,0.631578947368421
"1084",2017,"GET",31,"3112",13.7,NA,7.5,1,1,0,0,0,0,NA,0
"1085",2017,"GET",31,"3110",10.9,NA,6.8,1,1,0,0,0,NA,NA,NA
"1086",2017,"GET",31,"3113",63.5,130,11.1,1,1,1,0,0,1,NA,0.571428571428571
"1087",2017,"GET",31,"3108",64.1,108.8,3.7,1,1,1,0,0,1,NA,1.23076923076923
"1088",2017,"GET",31,"3115",NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"1089",2017,"GET",31,"3114",55.6,85,10.1,1,1,1,0,0,1,NA,0.142857142857143
"1090",2017,"GET",31,"3106",63.7,NA,11.3,1,0,1,0,0,1,NA,0.266666666666667
"1091",2017,"GET",31,"3116",39.4,84,14.9,1,1,0,0,0,1,NA,0.285714285714286
"1092",2017,"GET",31,"3117",60.5,82,18.1,1,1,1,0,0,1,NA,0.941176470588235
"1093",2017,"GET",31,"3111",65.2,111.8,12,1,1,1,0,0,1,NA,0.3125
"1094",2017,"GET",31,"3119",60.6,130,16.1,1,1,1,0,0,0,NA,0
"1095",2017,"GET",31,"3118",27.6,NA,8.4,1,1,0,0,0,0,NA,0
"1096",2017,"GET",31,"3121",64.2,111,9.9,1,1,1,0,0,1,NA,0.777777777777778
"1097",2017,"GET",31,"3120",62.4,114.9,10.1,1,1,1,0,0,1,NA,0.0769230769230769
"1098",2017,"GET",31,"3122",81.6,106,14,1,1,1,0,0,1,NA,1.05263157894737
"1099",2017,"GET",31,"3125",69.4,92.4,12.6,1,1,1,0,0,1,NA,0.733333333333333
"1100",2017,"GET",31,"3127",76.5,NA,15.4,1,0,1,0,0,1,NA,1
"1101",2017,"GET",31,"3124",72.2,118.1,12.6,1,1,1,0,0,1,NA,1.14285714285714
"1102",2017,"GET",31,"3129",72.3,130.3,11.6,1,1,1,0,0,1,NA,0.142857142857143
"1103",2017,"GET",31,"3123",92.3,114,17.2,1,1,1,0,0,1,NA,1.15
"1104",2017,"GET",31,"3133",56.3,107,11,1,1,1,0,0,1,NA,0.285714285714286
"1105",2017,"GET",31,"3135",70.4,120,14.4,1,1,1,0,0,1,NA,0.571428571428571
"1106",2017,"GET",31,"3141",68.1,112,17.6,1,1,1,0,0,1,NA,0.85
"1107",2017,"GET",31,"3126",78.6,110,14.1,1,1,1,0,0,1,NA,0.75
"1108",2017,"GET",31,"3147",78.8,96,15.9,1,1,1,0,0,1,NA,0.666666666666667
"1109",2017,"GET",31,"3128",62.2,113,10.1,1,1,1,0,0,1,NA,0.428571428571429
"1110",2017,"GET",31,"3145",73.9,106.3,13.8,1,1,1,0,0,1,NA,0.5
"1111",2017,"GET",31,"3143",69.8,147.4,12.5,1,1,1,0,0,1,NA,0.153846153846154
"1112",2017,"GET",31,"3132",66.4,NA,11,1,0,1,0,0,1,NA,0.538461538461538
"1113",2017,"GET",31,"3139",76.8,108.1,16.1,1,1,1,0,0,1,NA,0.25
"1114",2017,"GET",31,"3137",73.4,127.3,15,1,1,1,0,0,1,NA,0.666666666666667
"1115",2017,"GET",31,"3134",71.4,89.9,11.8,1,1,1,0,0,1,NA,0.933333333333333
"1116",2017,"GET",31,"3131",83.6,96.9,14.9,1,1,1,0,0,1,NA,0.3125
"1117",2017,"GET",31,"3149",66.6,85,14.5,1,1,1,0,0,1,NA,1.05882352941176
"1118",2017,"GET",31,"3130",78.6,129,14.3,1,1,1,0,0,1,NA,1
"1119",2017,"GET",31,"3146",53.4,117.8,12.2,1,1,0,0,0,1,NA,0.363636363636364
"1120",2017,"GET",31,"3144",61.3,96.2,8.8,1,1,1,0,0,1,NA,0.142857142857143
"1121",2017,"GET",31,"3138",80.3,134.6,15.7,1,1,1,0,0,1,NA,0.631578947368421
"1122",2017,"GET",31,"3140",81.7,99.8,15.6,1,1,1,0,0,1,NA,1.2
"1123",2017,"GET",31,"3136",73.6,92.4,13.9,1,1,1,0,0,1,NA,0.5625
"1124",2017,"GET",31,"3151",64.2,88,12,1,1,1,0,0,1,NA,0.166666666666667
"1125",2017,"GET",31,"3142",76.3,129.7,13.8,1,1,1,0,0,1,NA,1
"1126",2017,"GET",31,"3148",79.4,122.9,16.6,1,1,1,0,0,1,NA,0.444444444444444
"1127",2017,"GET",31,"3153",67.4,114.9,13,1,1,1,0,0,1,NA,0.25
"1128",2017,"GET",31,"3150",62.3,116.6,13.3,1,1,1,0,0,1,NA,0.166666666666667
"1129",2017,"GET",31,"3155",61.5,119.5,11.6,1,1,1,0,0,1,NA,0.0714285714285714
"1130",2017,"GET",31,"3154",64.1,96.4,12.3,1,1,1,0,0,1,NA,0.214285714285714
"1131",2017,"GET",31,"3157",27,NA,0,1,0,0,0,1,NA,NA,NA
"1132",2017,"GET",31,"3152",71.8,116.3,15,1,1,1,0,0,1,NA,1.0625
"1133",2017,"GET",31,"3163",9,NA,0.5,1,1,0,0,1,NA,NA,NA
"1134",2017,"GET",31,"3159",61.2,112.5,15.9,1,1,1,0,0,1,NA,0.142857142857143
"1135",2017,"GET",31,"3158",72.8,140.8,14.5,1,1,1,0,0,1,NA,0.444444444444444
"1136",2017,"GET",31,"3156",76.1,141.2,14.1,1,1,1,0,0,1,NA,0.1875
"1137",2017,"GET",31,"3161",70.5,135,15.2,1,1,1,0,0,1,NA,0.3125
"1138",2017,"GET",31,"3162",7.8,NA,0.8,1,1,0,0,1,NA,NA,NA
"1139",2017,"GET",31,"3165",63.1,122.7,12.8,1,1,1,0,0,1,NA,0.571428571428571
"1140",2017,"GET",31,"3160",41.7,104.4,14.4,1,1,0,0,0,0,NA,0
"1141",2017,"GET",31,"3167",54.5,129.4,10.5,1,1,0,0,0,1,NA,0.0833333333333333
"1142",2017,"GET",31,"3164",62.7,113.5,14.2,1,1,1,0,0,1,NA,0.3125
"1143",2017,"GET",31,"3168",10.7,NA,8.4,1,1,0,0,0,NA,NA,NA
"1144",2017,"GET",31,"3169",71,NA,16.2,1,1,1,0,0,1,NA,0.24
"1145",2017,"GET",31,"3166",56.6,124.8,12.8,1,1,1,0,0,1,NA,0.25
"1146",2017,"GET",30,"3003",59,94.9,14.1,1,1,1,0,0,1,NA,0.0555555555555556
"1147",2017,"GET",30,"3000",56.1,70.4,8.9,1,1,0,0,0,1,NA,0.25
"1148",2017,"GET",30,"3002",50.4,107.4,13,1,1,0,0,0,1,NA,0.0588235294117647
"1149",2017,"GET",30,"3001",22.1,NA,15.3,1,1,0,0,0,NA,NA,NA
"1150",2017,"GET",30,"3004",62.4,99.9,15.1,1,1,0,0,0,1,NA,0.1
"1151",2017,"GET",30,"3005",11,NA,0.2,1,0,0,0,1,NA,NA,NA
"1152",2017,"GET",30,"3007",60.2,104.1,14.4,1,1,1,0,0,1,NA,0.210526315789474
"1153",2017,"GET",30,"3006",44.7,91.3,12.1,1,1,0,0,0,1,NA,0.1875
"1154",2017,"GET",30,"3011",NA,NA,NA,0,1,0,0,NA,NA,NA,NA
"1155",2017,"GET",30,"3014",60.1,104.9,14,1,1,1,0,0,1,NA,0.25
"1156",2017,"GET",30,"3010",19.6,NA,9.9,1,1,0,0,0,1,NA,1
"1157",2017,"GET",30,"3008",34.5,89.8,9.9,1,1,0,0,0,0,NA,0
"1158",2017,"GET",30,"3012",61.9,117.6,13.5,1,1,1,0,0,0,NA,0
"1159",2017,"GET",30,"3009",52.9,127.6,15,1,1,0,0,0,1,NA,0.285714285714286
"1160",2017,"GET",30,"3013",60.5,122.4,13.2,1,1,0,0,0,1,NA,0.0555555555555556
"1161",2017,"GET",30,"3017",21.4,NA,9.9,1,1,0,0,0,0,NA,0
"1162",2017,"GET",30,"3043",25.8,NA,7.9,1,1,0,0,0,1,NA,1.5
"1163",2017,"GET",30,"3016",14.9,NA,9.1,1,1,0,0,0,NA,NA,NA
"1164",2017,"GET",30,"3019",37.1,NA,4.9,1,0,0,0,0,1,NA,0.9
"1165",2017,"GET",30,"3015",59.3,110.3,15.7,1,1,1,0,0,1,NA,0.25
"1166",2017,"GET",30,"3022",56.1,99.9,10.6,1,1,0,0,0,1,NA,0.125
"1167",2017,"GET",30,"3020",62.3,105,13.5,1,1,1,0,0,1,NA,0.333333333333333
"1168",2017,"GET",30,"3023",64.7,97.1,11.4,1,1,1,0,0,1,NA,0.0625
"1169",2017,"GET",30,"3025",71.1,129.3,14.7,1,1,1,0,0,1,NA,0.25
"1170",2017,"GET",30,"3027",48.5,87,11.5,1,1,1,0,0,1,NA,0.0714285714285714
"1171",2017,"GET",30,"3018",31.5,35.1,4.7,1,1,0,0,0,1,NA,0.25
"1172",2017,"GET",30,"3030",60.3,97.5,13.8,1,1,1,0,0,1,NA,0.166666666666667
"1173",2017,"GET",30,"3021",48.6,57.3,7.1,1,1,0,0,0,0,NA,0
"1174",2017,"GET",30,"3031",51.6,101.3,12.5,1,1,1,0,0,1,NA,0.3125
"1175",2017,"GET",30,"3024",50.6,92.2,8.6,1,1,0,0,0,1,NA,0.2
"1176",2017,"GET",30,"3029",63.6,107.3,11.8,1,1,1,0,0,1,NA,0.75
"1177",2017,"GET",30,"3026",17.4,48.8,5.8,1,1,0,0,0,0,NA,0
"1178",2017,"GET",30,"3034",46.3,NA,6.5,1,0,0,0,0,1,NA,0.25
"1179",2017,"GET",30,"3028",21.1,NA,8.2,1,0,0,0,0,NA,NA,NA
"1180",2017,"GET",30,"3035",12.8,NA,6.2,1,0,0,0,0,1,NA,3
"1181",2017,"GET",30,"3032",28.1,NA,8.1,1,0,0,0,0,1,NA,0.142857142857143
"1182",2017,"GET",30,"3037",17.3,NA,5.9,1,0,0,0,0,NA,NA,NA
"1183",2017,"GET",30,"3033",40.3,79.5,7.7,1,1,0,0,0,1,NA,0.25
"1184",2017,"GET",30,"3038",22.2,NA,5.8,1,1,0,0,0,1,NA,0.5
"1185",2017,"GET",30,"3036",34.6,97.6,10.4,1,1,0,0,0,1,NA,0.166666666666667
"1186",2017,"GET",30,"3041",NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"1187",2017,"GET",30,"3042",12.1,NA,1.2,1,0,0,0,1,NA,NA,NA
"1188",2017,"GET",30,"3039",35.8,NA,8.7,1,0,0,0,0,1,NA,0.0833333333333333
"1189",2017,"GET",30,"3040",49.7,92.1,11.1,1,1,0,0,0,1,NA,0.3125
"1190",2017,"GET",34,"3400",49.9,NA,10.8,1,0,0,0,0,1,NA,0.25
"1191",2017,"GET",34,"3401",21.4,NA,5.6,1,0,0,0,0,1,NA,0.5
"1192",2017,"GET",34,"3404",15.3,NA,5.3,1,1,0,0,0,1,NA,1.5
"1193",2017,"GET",34,"3402",29.8,NA,6.4,1,0,0,0,0,1,NA,0.25
"1194",2017,"GET",34,"3407",47,NA,10.1,1,0,1,0,0,1,NA,0.75
"1195",2017,"GET",34,"3403",32,NA,6.9,1,0,0,0,0,0,NA,0
"1196",2017,"GET",34,"3408",29.2,NA,7.4,1,0,0,0,0,1,NA,0.1
"1197",2017,"GET",34,"3415",45.2,NA,8.8,1,0,1,0,0,0,NA,0
"1198",2017,"GET",34,"3405",37.2,NA,12,1,0,0,0,0,1,NA,0.1
"1199",2017,"GET",34,"3414",44,NA,9.6,1,0,1,0,0,1,NA,0.0833333333333333
"1200",2017,"GET",34,"3413",44.6,NA,11.2,1,0,0,0,0,0,NA,0
"1201",2017,"GET",34,"3410",33.2,NA,7,1,0,0,0,0,0,NA,0
"1202",2017,"GET",34,"3412",39.5,54,6.9,1,1,1,0,0,1,NA,0.9
"1203",2017,"GET",34,"3429",12.8,NA,3,1,1,0,0,0,NA,NA,NA
"1204",2017,"GET",34,"3428",11.8,NA,4,1,1,0,0,0,NA,NA,NA
"1205",2017,"GET",34,"3409",41.4,NA,7.7,1,1,0,0,0,1,NA,0.333333333333333
"1206",2017,"GET",34,"3416",14.8,29.5,3.5,1,1,0,0,0,NA,NA,NA
"1207",2017,"GET",34,"3418",19.8,NA,4.9,1,0,0,0,0,0,NA,0
"1208",2017,"GET",34,"3411",22.4,NA,5.2,1,0,0,0,0,1,NA,0.166666666666667
"1209",2017,"GET",34,"3417",41.2,NA,8.5,1,0,0,0,0,0,NA,0
"1210",2017,"GET",34,"3406",13.7,38.6,4.4,1,1,0,0,0,0,NA,0
"1211",2017,"GET",34,"3426",39.8,NA,6.6,1,0,0,0,0,1,NA,0.1
"1212",2017,"GET",34,"3421",19.2,40.9,4.3,1,1,0,0,0,0,NA,0
"1213",2017,"GET",34,"3422",14.8,NA,6.3,1,1,0,0,0,1,NA,1
"1214",2017,"GET",34,"3427",36.4,39.4,7.5,1,1,0,0,0,1,NA,0.5
"1215",2017,"GET",34,"3425",16,NA,0.8,1,1,0,0,1,NA,NA,NA
"1216",2017,"GET",34,"3420",26.1,35.6,6.4,1,1,0,0,0,0,NA,0
"1217",2017,"GET",34,"3423",28.4,NA,6.4,1,0,0,0,0,1,NA,0.125
"1218",2017,"GET",34,"3419",35.1,NA,5.1,1,0,0,0,0,1,NA,0.1
"1219",2017,"GET",34,"3430",7.8,NA,2.3,1,1,0,0,1,NA,NA,NA
"1220",2017,"PWR",81,"8100",39.9,NA,4.5,1,0,0,0,0,1,NA,0.222222222222222
"1221",2017,"PWR",81,"8101",32.5,NA,3.1,1,0,0,0,0,1,NA,0.1
"1222",2017,"PWR",81,"8102",66,NA,6.9,1,0,0,0,0,1,NA,1
"1223",2017,"PWR",81,"8103",71.5,NA,7.2,1,0,1,0,0,1,NA,0.428571428571429
"1224",2017,"PWR",81,"8104",73.4,NA,10.5,1,0,0,0,0,1,NA,1.08
"1225",2017,"PWR",81,"8105",79.3,NA,10.6,1,0,0,0,0,1,NA,0.608695652173913
"1226",2017,"PWR",81,"8106",48,22.5,4.2,1,1,0,0,0,1,NA,0.944444444444444
"1227",2017,"PWR",81,"8107",65.8,NA,4.3,1,0,0,0,0,1,NA,0.333333333333333
"1228",2017,"PWR",81,"8108",73.4,NA,9.5,1,0,0,0,0,1,NA,0.789473684210526
